time,kinetic_energy,potential_energy,total_energy
15.390000,581.333829,1751.464700,2332.798529,0.000000
15.400000,582.322156,1749.485043,2331.807199,0.000000
15.410000,583.558921,1746.468763,2330.027684,0.000000
15.420000,590.035429,1743.616193,2333.651622,0.000000
15.430000,599.876413,1739.825548,2339.701960,0.000000
15.440000,603.195090,1736.839313,2340.034402,0.000000
15.450000,602.268361,1734.730477,2336.998838,0.000000
15.460000,606.955204,1734.151432,2341.106636,0.000000
15.470000,616.390597,1735.020553,2351.411150,0.000000
15.480000,619.023491,1736.932629,2355.956120,0.000000
15.490000,614.293300,1740.273740,2354.567041,0.000000
15.500000,605.190067,1744.971518,2350.161586,0.000000
15.510000,595.730419,1749.922816,2345.653235,0.000000
15.520000,591.424634,1754.416543,2345.841177,0.000000
15.530000,591.366852,1758.555221,2349.922073,0.000000
15.540000,587.814395,1762.426433,2350.240828,0.000000
15.550000,579.339768,1765.744530,2345.084298,0.000000
15.560000,575.828783,1767.585360,2343.414144,0.000000
15.570000,580.310776,1768.072862,2348.383638,0.000000
15.580000,580.868183,1767.704776,2348.572959,0.000000
15.590000,574.863390,1766.953756,2341.817146,0.000000
15.600000,572.457057,1765.303007,2337.760065,0.000000
15.610000,572.357239,1763.832845,2336.190084,0.000000
15.620000,574.090014,1762.254482,2336.344496,0.000000
15.630000,572.177132,1761.052352,2333.229483,0.000000
15.640000,568.392612,1759.432522,2327.825134,0.000000
15.650000,567.959428,1758.035843,2325.995271,0.000000
15.660000,568.056328,1756.721938,2324.778266,0.000000
15.670000,566.656431,1755.912437,2322.568867,0.000000
15.680000,572.145481,1755.865636,2328.011117,0.000000
15.690000,574.967131,1756.707446,2331.674578,0.000000
15.700000,567.864807,1757.207895,2325.072702,0.000000
15.710000,559.793897,1757.597523,2317.391420,0.000000
15.720000,557.795597,1757.429235,2315.224832,0.000000
15.730000,562.615320,1756.860604,2319.475924,0.000000
15.740000,566.301302,1755.712236,2322.013538,0.000000
15.750000,567.817390,1754.785640,2322.603029,0.000000
15.760000,569.355698,1753.004688,2322.360386,0.000000
15.770000,566.258539,1751.251593,2317.510132,0.000000
15.780000,564.299397,1748.743225,2313.042622,0.000000
15.790000,564.100824,1746.900377,2311.001201,0.000000
15.800000,560.297672,1745.858180,2306.155852,0.000000
15.810000,561.214160,1744.688893,2305.903053,0.000000
15.820000,564.792197,1743.647583,2308.439780,0.000000
15.830000,564.778794,1742.614976,2307.393770,0.000000
15.840000,566.600211,1741.558296,2308.158507,0.000000
15.850000,569.879621,1740.599260,2310.478882,0.000000
15.860000,566.012292,1740.351052,2306.363344,0.000000
15.870000,562.649139,1739.886731,2302.535870,0.000000
15.880000,558.464767,1740.394782,2298.859548,0.000000
15.890000,550.765743,1740.923988,2291.689732,0.000000
15.900000,545.765174,1741.424425,2287.189599,0.000000
15.910000,540.452360,1741.196421,2281.648781,0.000000
15.920000,539.276504,1741.171558,2280.448062,0.000000
15.930000,543.886496,1740.552769,2284.439265,0.000000
15.940000,541.616724,1739.771784,2281.388507,0.000000
15.950000,532.346145,1738.533602,2270.879748,0.000000
15.960000,533.004417,1737.189112,2270.193530,0.000000
15.970000,541.774759,1735.019574,2276.794334,0.000000
15.980000,540.937544,1733.125562,2274.063106,0.000000
15.990000,536.269789,1731.856222,2268.126012,0.000000
16.000000,537.000187,1730.604849,2267.605036,0.000000
16.010000,540.210901,1730.367094,2270.577995,0.000000
16.020000,543.397235,1731.318918,2274.716153,0.000000
16.030000,547.455627,1731.680386,2279.136013,0.000000
16.040000,547.723015,1733.142481,2280.865496,0.000000
16.050000,545.122730,1735.522420,2280.645150,0.000000
16.060000,537.334224,1738.623792,2275.958016,0.000000
16.070000,531.689123,1741.710090,2273.399213,0.000000
16.080000,527.731449,1744.513090,2272.244540,0.000000
16.090000,526.186961,1747.145263,2273.332224,0.000000
16.100000,528.220481,1748.583137,2276.803618,0.000000
16.110000,532.928338,1748.759047,2281.687385,0.000000
16.120000,542.358932,1747.501368,2289.860300,0.000000
16.130000,545.457028,1745.758497,2291.215524,0.000000
16.140000,546.839848,1743.535143,2290.374991,0.000000
16.150000,546.444266,1741.676624,2288.120889,0.000000
16.160000,547.091165,1739.833896,2286.925061,0.000000
16.170000,551.900293,1737.891107,2289.791400,0.000000
16.180000,558.083570,1736.743683,2294.827253,0.000000
16.190000,560.736954,1735.616698,2296.353652,0.000000
16.200000,562.341569,1735.188148,2297.529717,0.000000
16.210000,564.383959,1735.214091,2299.598051,0.000000
16.220000,560.143973,1736.628975,2296.772949,0.000000
16.230000,555.369405,1739.197210,2294.566615,0.000000
16.240000,554.361248,1742.748880,2297.110128,0.000000
16.250000,552.904943,1746.259114,2299.164057,0.000000
16.260000,549.742654,1749.056942,2298.799596,0.000000
16.270000,545.984126,1751.744826,2297.728952,0.000000
16.280000,543.359973,1754.246529,2297.606502,0.000000
16.290000,540.917353,1757.064650,2297.982002,0.000000
16.300000,541.615456,1759.889878,2301.505334,0.000000
16.310000,544.060441,1762.852656,2306.913097,0.000000
16.320000,543.606351,1765.837201,2309.443551,0.000000
16.330000,543.525381,1768.269886,2311.795267,0.000000
16.340000,544.451029,1770.051415,2314.502444,0.000000
16.350000,544.556426,1771.395244,2315.951670,0.000000
16.360000,546.490064,1772.590762,2319.080827,0.000000
16.370000,551.366869,1773.845611,2325.212481,0.000000
16.380000,548.769793,1774.387674,2323.157468,0.000000
16.390000,539.645164,1775.115178,2314.760342,0.000000
16.400000,540.025005,1775.241775,2315.266780,0.000000
16.410000,547.526321,1775.217877,2322.744198,0.000000
16.420000,551.713982,1774.673705,2326.387687,0.000000
16.430000,552.518069,1774.009070,2326.527139,0.000000
16.440000,553.051639,1773.089813,2326.141452,0.000000
16.450000,551.547748,1771.796092,2323.343840,0.000000
16.460000,551.717953,1770.624752,2322.342705,0.000000
16.470000,553.568240,1768.677299,2322.245539,0.000000
16.480000,556.650922,1765.999808,2322.650730,0.000000
16.490000,563.105580,1762.972539,2326.078119,0.000000
16.500000,570.498980,1759.699271,2330.198251,0.000000
16.510000,573.465226,1756.075243,2329.540470,0.000000
16.520000,574.221144,1752.661704,2326.882848,0.000000
16.530000,580.628710,1749.873184,2330.501895,0.000000
16.540000,587.324222,1747.861650,2335.185872,0.000000
16.550000,588.533276,1746.269808,2334.803084,0.000000
16.560000,587.820190,1745.750808,2333.570999,0.000000
16.570000,589.066623,1746.477419,2335.544043,0.000000
16.580000,589.588890,1747.922954,2337.511844,0.000000
16.590000,588.088900,1750.244309,2338.333208,0.000000
16.600000,585.190826,1753.234304,2338.425130,0.000000
16.610000,579.770563,1756.685265,2336.455828,0.000000
16.620000,577.019000,1759.522037,2336.541038,0.000000
16.630000,578.358683,1762.075010,2340.433693,0.000000
16.640000,584.137751,1763.366593,2347.504344,0.000000
16.650000,589.405171,1764.394282,2353.799454,0.000000
16.660000,587.290638,1765.274175,2352.564814,0.000000
16.670000,580.898224,1765.198003,2346.096226,0.000000
16.680000,584.535283,1763.830411,2348.365695,0.000000
16.690000,588.967984,1762.357823,2351.325807,0.000000
16.700000,596.235213,1760.745595,2356.980808,0.000000
16.710000,603.602371,1758.601952,2362.204323,0.000000
16.720000,605.645020,1756.665576,2362.310596,0.000000
16.730000,608.614307,1754.464965,2363.079272,0.000000
16.740000,607.072344,1752.984117,2360.056460,0.000000
16.750000,607.192897,1751.319632,2358.512529,0.000000
16.760000,605.171029,1749.257029,2354.428058,0.000000
16.770000,605.727747,1747.589885,2353.317631,0.000000
16.780000,610.537843,1746.201811,2356.739654,0.000000
16.790000,615.602588,1745.156480,2360.759067,0.000000
16.800000,617.055662,1743.621880,2360.677541,0.000000
16.810000,618.662220,1741.888332,2360.550553,0.000000
16.820000,623.609355,1739.727450,2363.336805,0.000000
16.830000,619.802175,1738.282426,2358.084602,0.000000
16.840000,616.512153,1736.152576,2352.664729,0.000000
16.850000,623.856675,1734.029565,2357.886240,0.000000
16.860000,627.281822,1732.341153,2359.622975,0.000000
16.870000,627.236752,1731.879191,2359.115943,0.000000
16.880000,629.518963,1732.466446,2361.985408,0.000000
16.890000,627.933771,1734.462522,2362.396293,0.000000
16.900000,626.197102,1737.855002,2364.052105,0.000000
16.910000,625.756070,1741.703835,2367.459904,0.000000
16.920000,620.772855,1745.939013,2366.711868,0.000000
16.930000,617.217122,1750.484585,2367.701707,0.000000
16.940000,616.231288,1754.091565,2370.322854,0.000000
16.950000,617.121962,1756.086621,2373.208583,0.000000
16.960000,613.989704,1757.155295,2371.144999,0.000000
16.970000,611.084184,1757.398101,2368.482285,0.000000
16.980000,609.173961,1756.991935,2366.165896,0.000000
16.990000,607.771684,1756.016638,2363.788322,0.000000
17.000000,612.688011,1755.015430,2367.703441,0.000000
17.010000,615.322447,1754.059896,2369.382343,0.000000
17.020000,616.810491,1753.693603,2370.504093,0.000000
17.030000,621.342567,1753.402756,2374.745323,0.000000
17.040000,620.090559,1752.966483,2373.057042,0.000000
17.050000,619.018031,1753.734700,2372.752731,0.000000
17.060000,622.658243,1755.615546,2378.273788,0.000000
17.070000,626.194991,1757.900543,2384.095535,0.000000
17.080000,626.558105,1761.418265,2387.976371,0.000000
17.090000,623.302252,1764.798291,2388.100542,0.000000
17.100000,621.399202,1767.357389,2388.756591,0.000000
17.110000,620.783495,1768.724819,2389.508314,0.000000
17.120000,627.743410,1769.136548,2396.879958,0.000000
17.130000,633.688357,1768.816597,2402.504954,0.000000
17.140000,635.183621,1768.764755,2403.948376,0.000000
17.150000,636.125474,1767.740095,2403.865569,0.000000
17.160000,634.720891,1766.341595,2401.062487,0.000000
17.170000,634.443940,1764.341556,2398.785496,0.000000
17.180000,638.241416,1761.691364,2399.932780,0.000000
17.190000,638.462138,1758.773841,2397.235980,0.000000
17.200000,636.368619,1756.827632,2393.196252,0.000000
17.210000,638.930882,1755.618105,2394.548987,0.000000
17.220000,635.098957,1755.889353,2390.988309,0.000000
17.230000,629.241579,1756.915417,2386.156996,0.000000
17.240000,619.502521,1758.354165,2377.856686,0.000000
17.250000,612.747500,1761.208688,2373.956189,0.000000
17.260000,610.763679,1764.788964,2375.552644,0.000000
17.270000,612.288348,1767.489940,2379.778288,0.000000
17.280000,610.564581,1770.330146,2380.894727,0.000000
17.290000,605.260254,1772.979404,2378.239658,0.000000
17.300000,596.989582,1775.636594,2372.626175,0.000000
17.310000,589.078320,1778.642975,2367.721295,0.000000
17.320000,587.602906,1780.947842,2368.550748,0.000000
17.330000,586.518121,1782.125258,2368.643379,0.000000
17.340000,587.646208,1780.766390,2368.412599,0.000000
17.350000,589.798563,1777.944170,2367.742733,0.000000
17.360000,593.354582,1774.914510,2368.269092,0.000000
17.370000,597.465517,1771.369715,2368.835232,0.000000
17.380000,599.033059,1769.095415,2368.128474,0.000000
17.390000,601.078214,1766.939393,2368.017607,0.000000
17.400000,601.966441,1766.119016,2368.085457,0.000000
17.410000,607.100636,1766.907694,2374.008330,0.000000
17.420000,606.623151,1768.161634,2374.784785,0.000000
17.430000,603.021682,1770.808770,2373.830452,0.000000
17.440000,598.334590,1773.684275,2372.018865,0.000000
17.450000,590.443646,1776.050214,2366.493860,0.000000
17.460000,585.791783,1777.532927,2363.324710,0.000000
17.470000,586.277420,1777.799973,2364.077392,0.000000
17.480000,591.348780,1777.308621,2368.657400,0.000000
17.490000,597.395016,1776.306160,2373.701177,0.000000
17.500000,598.969206,1774.329648,2373.298854,0.000000
17.510000,600.798455,1771.887724,2372.686179,0.000000
17.520000,610.722653,1767.918940,2378.641593,0.000000
17.530000,617.497536,1762.964769,2380.462305,0.000000
17.540000,621.051085,1757.380163,2378.431248,0.000000
17.550000,627.089452,1751.897282,2378.986734,0.000000
17.560000,629.518763,1747.574474,2377.093237,0.000000
17.570000,626.243879,1744.332047,2370.575926,0.000000
17.580000,625.291779,1741.585235,2366.877014,0.000000
17.590000,625.846829,1739.541423,2365.388252,0.000000
17.600000,619.590759,1738.354454,2357.945213,0.000000
17.610000,614.081364,1738.520350,2352.601714,0.000000
17.620000,609.947956,1740.060059,2350.008016,0.000000
17.630000,607.773558,1742.720648,2350.494205,0.000000
17.640000,608.655681,1745.793550,2354.449231,0.000000
17.650000,602.924847,1749.315399,2352.240246,0.000000
17.660000,599.259283,1752.791051,2352.050334,0.000000
17.670000,597.142610,1755.547074,2352.689684,0.000000
17.680000,591.030259,1758.161973,2349.192232,0.000000
17.690000,586.903922,1760.790671,2347.694593,0.000000
17.700000,583.888401,1762.923687,2346.812088,0.000000
17.710000,580.266854,1765.084416,2345.351270,0.000000
17.720000,580.678603,1767.063835,2347.742438,0.000000
17.730000,577.557009,1768.672127,2346.229136,0.000000
17.740000,571.736221,1769.697970,2341.434191,0.000000
17.750000,574.160646,1770.301074,2344.461720,0.000000
17.760000,579.567523,1770.523562,2350.091085,0.000000
17.770000,582.329051,1769.748366,2352.077417,0.000000
17.780000,582.267032,1767.490384,2349.757416,0.000000
17.790000,578.301632,1764.201921,2342.503553,0.000000
17.800000,579.859166,1759.995904,2339.855070,0.000000
17.810000,583.121936,1755.038236,2338.160172,0.000000
17.820000,584.647388,1749.477792,2334.125180,0.000000
17.830000,592.407112,1744.226123,2336.633235,0.000000
17.840000,603.217629,1739.241174,2342.458804,0.000000
17.850000,602.502855,1735.759608,2338.262463,0.000000
17.860000,602.573103,1732.728514,2335.301617,0.000000
17.870000,611.096599,1730.151182,2341.247781,0.000000
17.880000,617.167483,1727.926184,2345.093668,0.000000
17.890000,623.083230,1726.116342,2349.199572,0.000000
17.900000,623.941481,1724.526618,2348.468099,0.000000
17.910000,620.892001,1724.109004,2345.001005,0.000000
17.920000,622.823395,1723.762457,2346.585852,0.000000
17.930000,619.839220,1724.070422,2343.909642,0.000000
17.940000,614.821407,1724.971059,2339.792466,0.000000
17.950000,612.751028,1725.942482,2338.693509,0.000000
17.960000,608.199611,1728.020830,2336.220441,0.000000
17.970000,603.535373,1729.438850,2332.974223,0.000000
17.980000,599.785823,1730.997759,2330.783582,0.000000
17.990000,594.078252,1732.711851,2326.790103,0.000000
18.000000,588.047835,1734.636231,2322.684067,0.000000
18.010000,585.408954,1736.890486,2322.299441,0.000000
18.020000,585.817833,1739.520456,2325.338289,0.000000
18.030000,585.251234,1742.305033,2327.556267,0.000000
18.040000,581.455227,1744.921040,2326.376267,0.000000
18.050000,578.469612,1747.887236,2326.356848,0.000000
18.060000,576.941632,1751.246876,2328.188508,0.000000
18.070000,574.064170,1755.524307,2329.588477,0.000000
18.080000,570.512310,1759.846651,2330.358962,0.000000
18.090000,566.170918,1763.644573,2329.815490,0.000000
18.100000,566.435524,1766.172543,2332.608067,0.000000
18.110000,571.273819,1768.240902,2339.514721,0.000000
18.120000,576.192143,1769.902279,2346.094422,0.000000
18.130000,575.897965,1770.662116,2346.560081,0.000000
18.140000,575.005217,1771.434035,2346.439252,0.000000
18.150000,574.368633,1771.407335,2345.775968,0.000000
18.160000,575.163636,1770.531971,2345.695607,0.000000
18.170000,583.014237,1769.502661,2352.516898,0.000000
18.180000,588.472623,1768.731655,2357.204278,0.000000
18.190000,590.269383,1768.313078,2358.582460,0.000000
18.200000,600.258235,1768.229299,2368.487535,0.000000
18.210000,611.628511,1767.418533,2379.047045,0.000000
18.220000,614.482063,1766.251202,2380.733264,0.000000
18.230000,614.937677,1765.741033,2380.678710,0.000000
18.240000,613.845987,1765.296473,2379.142461,0.000000
18.250000,616.761011,1764.790753,2381.551764,0.000000
18.260000,625.175447,1764.374105,2389.549552,0.000000
18.270000,626.308361,1763.874417,2390.182778,0.000000
18.280000,622.945216,1763.960516,2386.905732,0.000000
18.290000,626.278176,1764.057428,2390.335604,0.000000
18.300000,626.123200,1764.279411,2390.402612,0.000000
18.310000,615.942833,1764.679694,2380.622527,0.000000
18.320000,608.472016,1764.338789,2372.810805,0.000000
18.330000,609.039488,1763.234289,2372.273777,0.000000
18.340000,608.258377,1761.862125,2370.120502,0.000000
18.350000,601.559425,1761.116377,2362.675802,0.000000
18.360000,601.949953,1760.887906,2362.837860,0.000000
18.370000,605.541559,1760.925507,2366.467065,0.000000
18.380000,602.856428,1761.793976,2364.650404,0.000000
18.390000,601.061492,1763.089702,2364.151194,0.000000
18.400000,595.100674,1764.649724,2359.750398,0.000000
18.410000,587.378276,1765.909630,2353.287907,0.000000
18.420000,588.278753,1766.887248,2355.166000,0.000000
18.430000,594.154773,1767.875484,2362.030257,0.000000
18.440000,602.332036,1768.234434,2370.566470,0.000000
18.450000,604.133787,1768.568294,2372.702081,0.000000
18.460000,596.573079,1769.118564,2365.691643,0.000000
18.470000,591.766182,1768.946213,2360.712394,0.000000
18.480000,589.854597,1767.887766,2357.742363,0.000000
18.490000,587.375549,1765.867626,2353.243174,0.000000
18.500000,588.640067,1763.373197,2352.013264,0.000000
18.510000,594.871883,1761.338538,2356.210421,0.000000
18.520000,596.957846,1759.393984,2356.351831,0.000000
18.530000,595.139247,1757.797022,2352.936269,0.000000
18.540000,595.903779,1755.867167,2351.770945,0.000000
18.550000,601.593228,1755.553954,2357.147182,0.000000
